"","CODE_MOSAD","KITA","MAKBILA","Lang","English","Math","Tech","dummy_yes_no_website","dummy_dont_know_website","dummy_yes_no_download","dummy_dont_know_download","dummy_yes_no_upload","dummy_dont_know_upload","dummy_yes_no_forum","dummy_dont_know_forum","Love_z","Good_z","Respect_z","Noise_z","Rude_z","Teachers_z","feel_index","behave_index","CODE_MIN","ERETS_LEDA","SHNOT_LIMUD_AV","SHNOT_LIMUD_EM","MISPAR_ACHIM_TSAD_AV_EM","SHNAT_LIMUD","CODE_MACHOZ_GEOGRAFI","CODE_YISHUV","SHLAV_CHINUCH_YESODI","CODE_SUG_CHINUCH","CODE_SUG_MOSAD","CODE_SUG_PIKUACH","CODE_MIGZAR","CODE_SFAT_LIMUDIM","SHNAT_YISUD","CODE_DATI","YESODI","MOSDOT","SES_index","SHNAT_LIMUDIM.y","treat","after","did","TALMIDIM"
"1513","D0188519228N8734123599C",5,1,0.578947368421053,0.421052631578947,0.368421052631579,0.473684210526316,0.833333333333333,0.0555555555555556,0.117647058823529,0,0.235294117647059,0,0.117647058823529,0,0.409216744683489,0.258816887420061,0.11664107920155,0.115734760406474,0.472096490739228,-0.648155499214629,0.334016816051775,0.0140792077831557,0.545454545454545,1,7.5,8.40909090909091,1.77272727272727,"2009",6,"D0549469795N5079450519C",1,1,1,2,"0",1,42,20,1,1,8.42436974789916,2014,1,0,0,21
"1514","D0188519228N8734123599C",5,2,0.5,0.388888888888889,0.444444444444444,0.333333333333333,0.8,0.2,0.25,0,0.1875,0,0.375,0,0.630451943409657,0.648849864375686,0.145049774322125,0.0543040261655669,0.597243472939107,0.119471059579211,0.639650903892672,0.229017083251502,0.6,1,6.75,7.5,2.55,"2009",6,"D0549469795N5079450519C",1,1,1,2,"0",1,42,20,1,1,8.42436974789916,2014,1,0,0,21
"1515","D0188519228N8846463398C",5,1,0.142857142857143,0.114285714285714,0.171428571428571,0.171428571428571,0.857142857142857,0.114285714285714,0.333333333333333,0,0.34375,0,0.4375,0,-0.0663797787813214,0.127662941322895,-0.339196725933168,0.0569447138365561,0.427997077964033,0.196266845651033,0.0306415812707869,0.0855029778796135,0.447368421052632,1,12.9210526315789,13.3157894736842,1.34210526315789,"2009",6,"D0549469795N8324520935C",1,1,1,1,"0",1,26,NA,1,1,3.95258620689655,2014,1,0,0,38
"1516","D0188519228N8846463398C",5,2,0.296296296296296,0.148148148148148,0.111111111111111,0.148148148148148,0.92,0.08,0.208333333333333,0,0.125,0,0.52,0,0.0218689219979423,-0.206222431257799,-0.790543251648823,0.568831862366776,0.541622591961383,0.809793836017176,-0.0921767546299284,0.282426259674128,0.525,0.95,13.925,13.65,1.475,"2009",6,"D0549469795N8324520935C",1,1,1,1,"0",1,26,NA,1,1,3.95258620689655,2014,1,0,0,40
"1517","D0188519228N8916260646C",5,1,0.037037037037037,0.0740740740740741,0.0740740740740741,0.037037037037037,0,0,0.0714285714285714,0,0.153846153846154,0,0.153846153846154,0,-0.402723883638138,-0.142883742692356,0.0370967328639387,-0.574179639529869,-0.670270833957103,-0.0420938455445684,-0.272803813165247,-0.3123618965419,0,0.967741935483871,14.3548387096774,13.4516129032258,2.83870967741935,"2009",6,"D0549469795N5242520697C",1,1,1,2,"0",1,25,NA,1,1,5.95689655172414,2014,1,0,0,31
"1518","D0188519228N8916260646C",5,2,0.206896551724138,0.0689655172413793,0,0,0.037037037037037,0.111111111111111,0.0833333333333333,0,0.166666666666667,0,0.0833333333333333,0,0.195610345913396,0.384184630012941,0.576861940154871,-0.924025226838166,-1.09152155122937,-0.92740874885606,0.289897487963168,-0.591523396692182,0,0.96875,15.09375,14.5625,3.8125,"2009",6,"D0549469795N5242520697C",1,1,1,2,"0",1,25,NA,1,1,5.95689655172414,2014,1,0,0,31
"1519","D0188519228N9064730610C",5,1,0.0344827586206897,0.0689655172413793,0,0.103448275862069,0.96551724137931,0,0.517241379310345,0,0.241379310344828,0,0.379310344827586,0,-0.937613211198073,-0.923696886214632,-0.428218101007554,0.0512080475168209,0.720951984079218,0.221272143998896,-0.930655048706352,0.141303518646845,0.533333333333333,0.966666666666667,12.3,12.8666666666667,1.63333333333333,"2009",6,"D0549469795N8137189398C",1,1,1,1,"0",1,15,NA,1,1,2.88151658767773,2014,1,0,0,30
"1520","D0188519228N9064730610C",5,2,0.166666666666667,0.0666666666666667,0.1,0,0.966666666666667,0.0333333333333333,0.633333333333333,0,0.133333333333333,0,0.4,0,-1.25474011361454,-0.861777857910138,-0.135628133469159,0.0632823642469302,0.263518187072763,-0.00390577706076609,-1.05825898576234,0.046816660197442,0.419354838709677,0.935483870967742,12.1935483870968,12,1.83870967741935,"2009",6,"D0549469795N8137189398C",1,1,1,1,"0",1,15,NA,1,1,2.88151658767773,2014,1,0,0,31
"1521","D0188519228N9064730610C",5,3,0.310344827586207,0.310344827586207,0.103448275862069,0.137931034482759,1,0,0.655172413793103,0,0.206896551724138,0,0.310344827586207,0,-0.0415759799936559,0.139878259831945,0.342343263883638,-0.115974799515463,-0.547779490636797,0.358019869338772,0.0491511399191446,0.00915221076753753,0.5,1,12.4666666666667,12.2,1.56666666666667,"2009",6,"D0549469795N8137189398C",1,1,1,1,"0",1,15,NA,1,1,2.88151658767773,2014,1,0,0,30
"1522","D0188519228N9212541961C",5,1,0.1,0.1,0.1,0.0666666666666667,0.842105263157895,0.105263157894737,0.433333333333333,0,0.1,0,0.1,0,0.70121741101567,0.344168931448812,0.965492889404342,-0.529287949123052,-0.637540084766365,-0.638415222637789,0.522693171232241,-0.209937591780716,0.40625,1,3.09375,0.75,4.1875,"2009",6,"D0549469795N4183941892C",1,1,1,1,"1",2,49,NA,1,1,8.78645833333333,2014,1,0,0,30
"1523","D0188519228N9212541961C",5,2,0.130434782608696,0.130434782608696,0.130434782608696,0.0869565217391304,0.2,0.55,0.285714285714286,0,1,0,0.5,0,0.713524448860194,0.673634568596947,1.50619681879491,-0.894834571007133,0.807635500985281,-1.35979203278786,0.693579508728571,0.0148014289963002,0.538461538461538,1,5.19230769230769,0,4.73076923076923,"2009",6,"D0549469795N4183941892C",1,1,1,1,"1",2,49,NA,1,1,8.78645833333333,2014,1,0,0,26
"1524","D0188519228N9212541961C",5,3,0,0,0,0,0,0.04,NA,NA,NA,NA,0,0,1.01258546848213,0.933873962920182,1.54843931327855,-1.76208283183333,-1.5163500042144,-1.77524464596329,0.973229715701155,-0.876309542183119,0.428571428571429,1,2.57142857142857,0.857142857142857,4.89285714285714,"2009",6,"D0549469795N4183941892C",1,1,1,1,"1",2,49,NA,1,1,8.78645833333333,2014,1,0,0,29
"1525","D0188519228N9321221062C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554025238395162,0.396399948521991,0.834044185981726,0.484736116536811,0.292964535825676,0.435924634077852,0.475212593458577,0.511917368105516,0.472222222222222,1,5.27777777777778,0,4.11111111111111,"2009",6,"D0549469795N3850740414C",1,1,1,1,"1",2,27,NA,1,1,8.32894736842105,2014,1,0,0,36
"1526","D0188519228N9321221062C",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757829785100481,0.167257422007401,0.997878801841797,-0.143838607354177,-0.470102053409286,-0.0420938455445684,0.462543603553941,0.0854610738834417,0.545454545454545,1,5.27272727272727,1.12121212121212,5.39393939393939,"2009",6,"D0549469795N3850740414C",1,1,1,1,"1",2,27,NA,1,1,8.32894736842105,2014,1,0,0,33
"1527","D0188519228N9321221062C",5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.179671129743984,-0.427907841236851,0.468908898696684,0.133727786116089,0.245640046758495,0.329618418691259,-0.303789485490417,0.294473787565632,0.5625,1,5.34375,0.78125,4.34375,"2009",6,"D0549469795N3850740414C",1,1,1,1,"1",2,27,NA,1,1,8.32894736842105,2014,1,0,0,32
"1528","D0188519228N9409565548C",5,1,0.1875,0.125,0.1875,0.125,1,0,0.533333333333333,0,0.466666666666667,0,0.6,0,0.452122965042503,0.185685704240882,0.516138354334641,-0.293606574487264,-0.0962793867518887,-0.347598393414987,0.318904334641693,-0.0553365000798747,0.55,1,12.25,12.9,1.95,"2009",6,"D0549469795N5751119502C",1,1,1,2,"0",1,44,20,1,1,6.44758064516129,2014,1,0,0,19
"1529","D0188519228N9409565548C",5,2,0.375,0.4375,0.4375,0.1875,0.9375,0.0625,0.8125,0,0.875,0,0.875,0,0.917052087214011,0.72010588901181,1.18409779835717,-1.0511538501023,-1.2226022265508,-1.32910519204194,0.818578988112911,-0.604690867584468,0.555555555555556,1,12.2222222222222,12.8333333333333,2.16666666666667,"2009",6,"D0549469795N5751119502C",1,1,1,2,"0",1,44,20,1,1,6.44758064516129,2014,1,0,0,19
"1530","D0188519228N9507988059C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534918562141539,0.586500842819078,0.151796839413262,-0.318858150341098,-0.448255274189048,0.108455270593498,0.560709702480308,-0.126715328630847,0.46875,0.9375,12.625,12.5625,1.40625,"2009",6,"D0549469795N5242520697C",1,1,1,1,"0",1,25,NA,1,1,7.03928571428571,NA,0,0,0,32
"1531","D0188519228N9507988059C",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431742510371971,0.553841831527521,0.0370967328639387,-0.332455152723932,0.152276425117315,-0.494023650086608,0.492792170949746,-0.159276411207321,0.387096774193548,0.967741935483871,13.8709677419355,13.3548387096774,1.16129032258065,"2009",6,"D0549469795N5242520697C",1,1,1,1,"0",1,25,NA,1,1,7.03928571428571,NA,0,0,0,31
"1532","D0188519228N9507988059C",5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445548624826203,0.392328175685641,0.294791089893158,-0.342480592268879,-0.503511703829721,-0.3936514983359,0.418938400255922,-0.236213176135335,0.363636363636364,0.96969696969697,13.9393939393939,13.3939393939394,1.24242424242424,"2009",6,"D0549469795N5242520697C",1,1,1,1,"0",1,25,NA,1,1,7.03928571428571,NA,0,0,0,33
"1533","D0188519228N9530925570C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449441326270065,0.663851132720134,0.270048032852657,-0.0969100888889741,-0.355630040652954,-0.564667414270284,0.556646229495099,-0.186789877739889,0.5,1,11.25,11.3,1.85,"2009",6,"D0549469795N5242520697C",1,1,1,2,"0",1,24,NA,1,1,6.91455696202532,2014,1,0,0,20
"1534","D0188519228N9530925570C",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477598533380668,0.506337815103439,0.771177414779606,-0.60725772719805,-0.790351136715691,-0.585539435506371,0.491968174242054,-0.302992721160126,0.666666666666667,0.952380952380952,7.57142857142857,8.23809523809524,2.14285714285714,"2009",6,"D0549469795N5242520697C",1,1,1,2,"0",1,24,NA,1,1,6.91455696202532,2014,1,0,0,21
"1535","D0188519228N9603050525C",5,1,0,0,0.769230769230769,0,1,0,0,0,0,0,0,0,0.36589796451333,0.399453778149253,0.913177184697682,0.382358686830767,-0.352590032988179,0.177092109658321,0.382675871331292,0.280009487049648,0.551724137931034,1,7.03448275862069,0,4.68965517241379,"2009",6,"D0549469795N5647638300C",1,1,1,1,"1",2,15,NA,1,1,9.95061728395062,2014,1,0,0,29
"1536","D0188519228N9603050525C",5,2,0.0689655172413793,0.206896551724138,0.103448275862069,0.172413793103448,0.346153846153846,0.423076923076923,0.413793103448276,0,0.344827586206897,0,0.586206896551724,0,0.163399857209969,-0.470887665620545,0.612846287307599,-0.567766540900324,-0.459553265637649,-0.407767392564532,-0.153743904205288,-0.205560227948726,0.428571428571429,1,10,0,5.68571428571429,"2009",6,"D0549469795N5647638300C",1,1,1,1,"1",2,15,NA,1,1,9.95061728395062,2014,1,0,0,35
"1537","D0188519228N9878949826C",5,1,0.258064516129032,0.225806451612903,0.225806451612903,0.290322580645161,0.96551724137931,0,0.266666666666667,0,0.266666666666667,0,0.333333333333333,0,-0.0475268913963418,0.0788016672866961,-0.0186209659531897,-0.133951449733988,0.0778162134858462,-0.188971032020731,0.0156373879451772,-0.0659318085555156,0.371428571428571,0.714285714285714,9.51428571428571,12.6571428571429,1,"2009",6,"D0549469795N5242520697C",1,1,1,1,"0",1,47,NA,1,1,8.82631578947368,2014,1,0,0,35
"1538","D0188519228N9878949826C",5,2,0.103448275862069,0.344827586206897,0.172413793103448,0.172413793103448,0.888888888888889,0,0.137931034482759,0,0.241379310344828,0,0.379310344827586,0,0.27467245454908,0.226227925154538,-0.25591866537971,0.211424942589426,0.280779839789988,-0.160644717486043,0.250450189851809,0.0189103498784153,0.363636363636364,0.818181818181818,10.9090909090909,12.7878787878788,1.21212121212121,"2009",6,"D0549469795N5242520697C",1,1,1,1,"0",1,47,NA,1,1,8.82631578947368,2014,1,0,0,33
"1539","D0188519228N9935163766C",5,1,0.235294117647059,0.235294117647059,0.205882352941176,0.147058823529412,1,0,0.705882352941177,0,0.588235294117647,0,0.794117647058823,0,0.473102844850404,0.330293518943604,0.605437745246743,-0.204483365591377,0.0500321586141463,-0.398919010336658,0.401698181897004,0.0130168819832136,0.428571428571429,0.885714285714286,15.4285714285714,15.8857142857143,1.08571428571429,"2009",6,"D0549469795N8324520935C",1,1,1,1,"0",1,27,NA,1,1,7.26633986928105,NA,0,0,0,35
"1540","D0188519228N9935163766C",5,2,0.151515151515152,0.181818181818182,0.242424242424242,0.0909090909090909,1,0,0.787878787878788,0,0.696969696969697,0,0.727272727272727,0,0.343851799605303,0.545204737632234,0.930162803108935,-0.639476643757967,-1.05621362521687,-0.85418254754503,0.444528268618768,-0.404927503352733,0.424242424242424,0.909090909090909,14.2424242424242,15.1515151515152,1.06060606060606,"2009",6,"D0549469795N8324520935C",1,1,1,1,"0",1,27,NA,1,1,7.26633986928105,NA,0,0,0,33
"1541","D0188519228N9935163766C",5,3,0.136363636363636,0.136363636363636,0.181818181818182,0.272727272727273,0.952380952380952,0.0476190476190476,0.6,0,0.4,0,0.5,0,0.526233709298983,0.545204737632234,1.15097584245523,-0.504801572537516,-1.22686860094398,-0.873952819859563,0.535719223465608,-0.363661787721458,0.428571428571429,0.857142857142857,12.5714285714286,14.8214285714286,0.714285714285714,"2009",6,"D0549469795N8324520935C",1,1,1,1,"0",1,27,NA,1,1,7.26633986928105,NA,0,0,0,28
"1542","D0266047736N0010372436C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749868669994804,0.746826898250357,0.910841662166135,-1.10165700180997,-0.987951634926026,-0.560753910288518,0.748347784122581,-0.434880221214594,0.515151515151515,1,11.6666666666667,11.3636363636364,1.51515151515152,"2009",4,"D0549469795N7062581748C",1,1,1,1,"0",1,24,NA,1,1,4.75347222222222,2014,1,0,0,33
"1543","D0266047736N0010372436C",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692086382937475,0.520129303742689,0.482838323400966,-0.290348306635156,-0.697287676268243,-0.470406673204088,0.606107843340082,-0.24380108317663,0.516129032258065,0.967741935483871,11.5483870967742,12.2258064516129,1.54838709677419,"2009",4,"D0549469795N7062581748C",1,1,1,1,"0",1,24,NA,1,1,4.75347222222222,2014,1,0,0,31
"1544","D0266047736N0010372436C",5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178839595596735,0.312003202459465,0.282444554359817,-0.520870757171774,-0.191561748199524,-0.140902134628532,0.2454213990281,-0.142722521410003,0.382352941176471,0.882352941176471,11.1764705882353,12.9411764705882,1.47058823529412,"2009",4,"D0549469795N7062581748C",1,1,1,1,"0",1,24,NA,1,1,4.75347222222222,2014,1,0,0,35
"1545","D0266047736N0030748961C",5,1,0.137931034482759,0.206896551724138,0.206896551724138,0.448275862068966,0.76,0.2,0.111111111111111,0,0.148148148148148,0,0.321428571428571,0,0.0784812960827529,0.0788016672866961,0.208332591728648,-0.143838607354177,0.125424965334966,-0.21729734655542,0.0786414816847245,-0.00684459921149555,0.636363636363636,0.666666666666667,7.93939393939394,9.72727272727273,2,"2009",4,"D0549469795N0039082674C",1,1,1,2,"0",1,31,20,1,1,6.31555555555556,NA,0,0,0,32
"1546","D0266047736N0041757929C",5,1,0.5,0.0882352941176471,0.0588235294117647,0.0882352941176471,1,0,0.558823529411765,0,0.0588235294117647,0,0.0294117647058824,0,-0.223728877340575,0.355442704109294,0.548286135062998,-0.296667371560456,-0.441855712599282,-0.282281244605588,0.0658569133843599,-0.118129548425582,0.638888888888889,0.944444444444444,15.0277777777778,15.0833333333333,1.36111111111111,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,44,NA,1,1,1.35386631716907,NA,0,0,0,36
"1547","D0266047736N0041757929C",5,2,0.027027027027027,0.0540540540540541,0.0810810810810811,0.0540540540540541,1,0,0.243243243243243,0,0.0540540540540541,0,0.027027027027027,0,-0.0202078425245521,0.28679222568403,0.288014613009994,-0.176220870518087,-0.561775425272385,-0.188971032020731,0.133292191579739,-0.159738178700302,0.567567567567568,1,15.027027027027,15.3783783783784,1.08108108108108,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,44,NA,1,1,1.35386631716907,NA,0,0,0,37
"1548","D0266047736N0041757929C",5,3,0.424242424242424,0.0909090909090909,0.0606060606060606,0,0.967741935483871,0,0.454545454545455,0,0.151515151515152,0,0.121212121212121,0,-0.0990756953650623,0.337914484145328,0.400211508677838,-0.100776358876164,-0.419101715835667,0.315752390597355,0.119419394390133,0.0490214561408406,0.542857142857143,0.971428571428571,15.3714285714286,14.8,1.6,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,44,NA,1,1,1.35386631716907,NA,0,0,0,35
"1549","D0266047736N0041757929C",5,4,0.212121212121212,0,0.0303030303030303,0.121212121212121,1,0,0.272727272727273,0,0.0909090909090909,0,0.0606060606060606,0,-0.168554518105512,0.212406713479428,0.13523586146229,-0.174235488632774,0.0359782194366198,-0.213005480716831,0.0219260976869582,-0.0540067221126736,0.578947368421053,0.973684210526316,15.2105263157895,15.7894736842105,1.36842105263158,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,44,NA,1,1,1.35386631716907,NA,0,0,0,36
"1550","D0266047736N0071800498C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503074101718833,0.617180520092965,0.240546695612059,0.0842318197701114,-0.0980175392824425,0.28103596470299,0.560127310905899,0.126949235200679,0.464285714285714,1,11.5714285714286,13.1071428571429,1.53571428571429,"2009",4,"D0549469795N5174035875C",1,1,1,1,"0",1,21,NA,1,1,3.7439293598234,NA,0,0,0,28
"1551","D0266047736N0071800498C",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166432662964512,0.414722926285565,0.576861940154871,-0.885214923062815,-0.827048372097611,-0.812149951783879,0.290577794625039,-0.486887826697358,0.448275862068966,0.896551724137931,12.9655172413793,13.3103448275862,1,"2009",4,"D0549469795N5174035875C",1,1,1,1,"0",1,21,NA,1,1,3.7439293598234,NA,0,0,0,29
"1552","D0266047736N0071800498C",5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718636603041766,0.831265287444163,0.688967021669141,-0.7824770830175,-0.627528326190375,-0.707560482732721,0.774950945242965,-0.357149717567864,0.571428571428571,0.928571428571429,12.8571428571429,14.1071428571429,1.42857142857143,"2009",4,"D0549469795N5174035875C",1,1,1,1,"0",1,21,NA,1,1,3.7439293598234,NA,0,0,0,28
"1553","D0266047736N0086625481C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152011941262548,0.0788016672866961,-0.0708563085942477,0.0286516316473858,-0.237069741726753,-0.585539435506371,-0.0366051369879258,-0.216203463544996,1,0.95,12.35,14.95,4.8,"2009",4,"D0549469795N7364797283C",1,1,1,2,"0",1,70,20,1,1,4.68617021276596,NA,0,0,0,20
"1554","D0266047736N0155139659C",5,1,0.0952380952380952,0.0952380952380952,0,0,0.4,0.45,0.117647058823529,0,0.117647058823529,0,0.117647058823529,0,-0.324881869271523,-0.733517013565115,-0.579777789754269,0.451916141197373,0.19200562581569,0.30201841991387,-0.529199441418319,0.091540599293166,1,1,13.625,10.9583333333333,4.20833333333333,"2009",4,"D0549469795N6350157328C",1,1,1,2,"0",1,37,20,1,1,3.46581196581197,NA,0,0,0,24
"1555","D0266047736N0238054898C",5,1,0,0,0,0.0526315789473684,0.388888888888889,0.388888888888889,0.238095238095238,0,0.2,0,0.25,0,0.672911223973265,0.281318789936732,0.806972370631531,0.222057185054198,-0.572990588684323,0.186725350228822,0.477115006954999,0.160691079307557,0.538461538461538,1,16.0512820512821,16.9487179487179,2.92307692307692,"2009",4,"D0549469795N9221903137C",1,1,1,1,"1",2,26,NA,1,1,7.16448801742919,NA,0,0,0,39
"1556","D0266047736N0238054898C",5,2,0.0540540540540541,0.027027027027027,0.0540540540540541,0.027027027027027,0.135135135135135,0.594594594594595,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0.630451943409657,0.379232473860623,1.02326235483332,-0.416452078641053,-0.845892898374813,-0.810618799646869,0.50484220863514,-0.262425355457354,0.578947368421053,0.973684210526316,17.2368421052632,16.3684210526316,2.92105263157895,"2009",4,"D0549469795N9221903137C",1,1,1,1,"1",2,26,NA,1,1,7.16448801742919,NA,0,0,0,38
"1557","D0266047736N0238054898C",5,3,0.0810810810810811,0.0540540540540541,0.0540540540540541,0.135135135135135,0.466666666666667,0.266666666666667,0.266666666666667,0,0.2,0,0.2,0,0.454877080538521,0.494782784081365,0.891968115222009,-0.0130335094446584,-1.06912805581243,-0.789182669728726,0.474829932309943,-0.244844029940952,0.487179487179487,1,15.1282051282051,14.6666666666667,2.8974358974359,"2009",4,"D0549469795N9221903137C",1,1,1,1,"1",2,26,NA,1,1,7.16448801742919,NA,0,0,0,39
"1558","D0266047736N0238054898C",5,4,0.027027027027027,0,0.0540540540540541,0.135135135135135,0.235294117647059,0.588235294117647,0.466666666666667,0,0.294117647058824,0,0,0,0.723403341400258,0.577593839739563,1.18081544236689,-0.0803710450548837,-0.862804652726147,-0.0788131421636091,0.65049859056991,0.0397066506055615,0.473684210526316,0.947368421052632,17.5,17.8157894736842,2.84210526315789,"2009",4,"D0549469795N9221903137C",1,1,1,1,"1",2,26,NA,1,1,7.16448801742919,NA,0,0,0,38
"1559","D0266047736N0239629895C",5,1,0.0714285714285714,0,0,0.0357142857142857,1,0,0.25,0,0.0714285714285714,0,0.259259259259259,0,0.248318418337185,0.44526122255819,0.576861940154871,-0.365753934069648,0.272457257229898,-0.415581548298239,0.346789820447687,0.0169959287542202,0.451612903225806,0.967741935483871,12.8387096774194,13.4838709677419,1.51612903225806,"2009",4,"D0549469795N6805341330C",1,1,1,1,"0",1,18,NA,1,1,1.74326750448833,NA,0,0,0,31
"1560","D0266047736N0239629895C",5,2,0.0333333333333333,0.1,0,0.0333333333333333,1,0,0.433333333333333,0,0.1,0,0.1,0,0.324745123351679,0.42083058554009,-0.160196756697574,0.521177606396462,0.714047322992328,0.471976307122001,0.372787854445885,0.386751119953304,0.558823529411765,0.911764705882353,12.4411764705882,13.3823529411765,1.35294117647059,"2009",4,"D0549469795N6805341330C",1,1,1,1,"0",1,18,NA,1,1,1.74326750448833,NA,0,0,0,34
"1561","D0266047736N0239629895C",5,3,0.03125,0,0.0625,0.0625,1,0,0.4375,0,0.1875,0,0.3125,0,0.0811350011179784,0.158964695002335,0.576861940154871,-0.116845543510422,-0.51865045167648,-0.684681536377781,0.120049848060157,-0.185828897852453,0.53125,0.96875,13.15625,13.0625,1.65625,"2009",4,"D0549469795N6805341330C",1,1,1,1,"0",1,18,NA,1,1,1.74326750448833,NA,0,0,0,32
"1562","D0266047736N0448440766C",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821518705945893,0.265848731956521,0.789394490525675,-0.268354998633429,0.302626619010226,-0.436826284199256,0.543683718951207,0.0967099566758039,0.5625,1,14.46875,13.4375,2.46875,"2009",4,"D0549469795N1846494661C",1,1,1,1,"1",2,19,NA,1,1,5.96288659793814,NA,0,0,0,32
"1563","D0266047736N0448440766C",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199010866714931,0.46496334918569,0.514179528985601,-0.264282163818295,-0.333957727946014,-0.291311265178316,0.33198710795031,-0.0938429069892557,0.545454545454545,1,14.7878787878788,16,2.6969696969697,"2009",4,"D0549469795N1846494661C",1,1,1,1,"1",2,19,NA,1,1,5.96288659793814,NA,0,0,0,33
"1564","D0266047736N0470137459C",5,1,0,0,0,0,0.90625,0.0625,0.53125,0,0.34375,0,0.34375,0,0.725985324677775,0.506337815103439,0.910841662166135,-0.142097119364257,-0.0728143275894114,-0.337684183327846,0.616161569890607,0.0895615079711551,0.393939393939394,1,12.4242424242424,14.2121212121212,3.24242424242424,"2009",4,"D0549469795N7076728460C",1,1,1,1,"1",2,19,NA,1,1,6.14225941422594,NA,0,0,0,33
"1565","D0266047736N0470137459C",5,2,0,0,0,0,0.84,0.16,0.310344827586207,0,0.103448275862069,0,0.482758620689655,0,0.327380526972869,0.292569741195067,0.811380616426103,-0.506068109257457,-1.01384411400186,-1.52909874035151,0.309975134083968,-0.559407586796183,0.516129032258065,0.967741935483871,15.0967741935484,14.3870967741935,3.87096774193548,"2009",4,"D0549469795N7076728460C",1,1,1,1,"1",2,19,NA,1,1,6.14225941422594,NA,0,0,0,31
"1566","D0266047736N0529725376C",5,1,0.05,0,0.05,0.25,0.722222222222222,0.222222222222222,0,0,0.133333333333333,0,0.0666666666666667,0,-0.172028459242534,-0.092212791840001,-0.394715432968807,-0.273405313804196,0.213459394192812,-0.0700005109750393,-0.132120625541268,-0.131165465888808,1,1,14.6666666666667,13.6363636363636,3.66666666666667,"2009",7,"D0549469795N5762272816C",1,1,1,2,"0",1,22,NA,1,1,3.32894736842105,2014,1,0,0,33
"1567","D0266047736N0655321223C",5,1,0.0384615384615385,0.115384615384615,0.153846153846154,0,0.923076923076923,0.0769230769230769,0.72,0,0.04,0,0.16,0,0.13073887216104,0.177463855244406,-0.0584001884259954,0.0715700609374195,0.484932078657165,-0.252421976578433,0.154101363702723,0.0614199936475388,0.466666666666667,1,13.7,15.3,1.33333333333333,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,33,NA,1,1,1.31182795698925,NA,0,0,0,29
"1568","D0266047736N0655321223C",5,2,0,0,0.36,0,1,0,1,0,0.04,0,0.08,0,0.248318418337185,0.386627693714751,0.0716417061305584,-0.327275342292376,-0.267105017454723,-0.125520087463029,0.317473056025968,-0.162064685269893,0.444444444444444,0.925925925925926,15.6666666666667,15.3703703703704,1.44444444444444,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,33,NA,1,1,1.31182795698925,NA,0,0,0,27
"1569","D0266047736N0655321223C",5,3,0.5,0,0.541666666666667,0,0.958333333333333,0.0416666666666667,0.608695652173913,0,0.0869565217391304,0,0,0,-0.229348488003405,-0.170594418939737,-0.273268261328347,0.00941233575875,0.576385642572461,-0.453349967677824,-0.199971453471571,-0.0352050626687401,0.37037037037037,0.888888888888889,15.7777777777778,15.4814814814815,1.55555555555556,"2009",4,"D0549469795N0980946028C",1,1,1,1,"0",1,33,NA,1,1,1.31182795698925,NA,0,0,0,27
"1570","D0266047736N0788339724C",5,1,0,0,0,0,0.166666666666667,0.5,0,0,0,0,0,0,-0.643326473498583,-0.491246529802294,0.576861940154871,-0.529287949123052,-1.23824559932578,-0.98210783899201,-0.567286501650439,-0.543194861821494,0,1,13.125,14,3.375,"2009",7,"D0549469795N4153383632C",1,1,1,2,"0",1,43,20,1,1,5.44444444444444,NA,0,0,0,8
